bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets,cat_followers,cat_friends,cat_listed_count,cat_likes,cat_tweets
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,68,0,61,67,1,2,1,2,2
1,0.0,0.0,1.0,0,1,5,0,0,0,240,1,1,1,1,3
1,0.0,0.0,1.0,0,1,10,151,0,24,7,1,3,1,2,1
1,0.0,0.0,1.0,1,1,89,31,0,133,8,2,2,1,3,1
1,0.0,0.0,1.0,0,1,3,0,0,0,197,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,66,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,99,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,143,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,1,1,31,204,0,114,40,2,3,1,3,2
1,0.0,0.0,1.0,0,1,2,0,0,0,114,1,1,1,1,3
1,0.0,0.0,1.0,0,1,1,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,45,1,1,1,1,2
1,0.0,0.0,1.0,1,1,4,10,0,22,34,1,1,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,45,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,114,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,35,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,4,0,0,121,1,1,1,1,3
1,0.0,0.0,1.0,0,1,2,0,0,0,107,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1,9,0,27,25,1,1,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,33,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,39,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,128,1,1,1,1,3
1,0.0,0.0,1.0,1,1,0,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,36,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,36,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,30,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,67,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,1,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,67,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,9,0,7,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,21,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,47,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,3,0,11,13,1,1,1,2,2
1,0.0,0.0,1.0,0,1,2,1,0,0,60,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,117,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,51,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,40,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,74,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1,4,0,0,72,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,96,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,77,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,98,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,157,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,4,21,0,75,8,1,2,1,2,1
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,68,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,45,1,1,1,1,2
1,0.0,0.0,1.0,1,1,8,22,0,13,16,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,91,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,1,1,89,99,0,866,209,2,2,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,60,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,141,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,37,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,75,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,115,1,1,1,1,3
1,0.0,0.0,1.0,0,1,1,52,0,24,34,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,45,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,44,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,82,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,55,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,54,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,51,0,0,24,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,25,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,89,1,1,1,1,2
1,0.0,0.0,1.0,1,1,2,79,0,161,166,1,2,1,3,3
1,0.0,0.0,1.0,1,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,26,0,80,69,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,38,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,49,0,16,48,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,21,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,130,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,25,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,13,0,28,23,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,31,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,71,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,1,0,1,9,1,1,1,1,1
1,0.0,0.0,1.0,1,1,12,52,0,23,66,2,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,1,1,401,360,1,700,464,3,3,1,3,3
1,0.0,0.0,1.0,1,1,5,113,0,18,21,1,3,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,69,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,51,0,0,4,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,38,0,0,23,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,584,0,134,387,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,2,786,1,206,547,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,41,1,1,1,1,2
1,0.0,0.0,1.0,1,1,10,176,0,0,19,1,3,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,1,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,7,81,0,10,26,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,42,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,80,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,106,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,45,0,6,3,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,2,0,0,43,1,1,1,1,2
1,0.0,0.0,1.0,1,1,6,163,0,1,53,1,3,1,1,2
1,0.0,0.0,1.0,1,1,0,19,0,20,17,1,2,1,2,2
1,0.0,0.0,1.0,0,1,1,12,0,16,4,1,2,1,2,1
1,0.0,0.0,1.0,1,1,0,12,0,22,22,1,2,1,2,2
1,0.0,0.0,1.0,1,1,10,26,0,160,35,1,2,1,3,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,61,697,0,16,140,2,3,1,2,3
1,0.0,0.0,1.0,0,1,12,22,0,61,61,2,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,132,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,32,0,1,3,1,2,1,1,1
1,0.0,0.0,1.0,0,1,71,207,0,139,162,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,8,0,14,12,1,1,1,2,2
1,0.0,1.0,1.0,0,1,1,83,0,2,3,1,2,1,1,1
1,0.0,0.0,1.0,1,1,5,33,0,3,9,1,2,1,1,1
1,0.0,0.0,1.0,1,1,3,8,0,16,19,1,1,1,2,2
1,0.0,0.0,1.0,0,1,8,21,0,1,6,1,2,1,1,1
1,0.0,0.0,1.0,1,1,257,146,1,138,136,3,3,1,3,3
1,0.0,0.0,1.0,1,1,20,350,0,7,15,2,3,1,1,2
1,0.0,0.0,1.0,0,1,2,375,0,76,101,1,3,1,2,3
1,0.0,1.0,1.0,0,1,138,1392,0,206,86,3,4,1,3,2
1,0.0,0.0,1.0,0,1,4,529,0,105,192,1,3,1,3,3
1,0.0,0.0,1.0,1,1,65,313,0,266,256,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,4,35,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,238,0,242,169,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,196,0,212,170,1,3,1,3,3
1,0.0,0.0,0.0,0,1,57,60,1,28,31,2,2,1,2,2
1,0.0,0.0,1.0,0,1,8,652,0,160,145,1,3,1,3,3
1,0.0,0.0,1.0,0,1,19,961,1,891,1054,2,3,1,3,4
1,0.0,0.0,1.0,1,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,11,0,8,14,1,2,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,0.0,1,1,1,16,0,0,8,1,2,1,1,1
1,0.0,0.0,1.0,1,1,13,163,0,4,79,2,3,1,1,2
1,0.0,0.0,1.0,1,1,83,1034,0,116,110,2,4,1,3,3
1,0.0,0.0,1.0,0,1,4,499,0,88,193,1,3,1,2,3
1,0.0,0.0,1.0,1,1,39,209,0,160,341,2,3,1,3,3
1,0.0,0.0,1.0,1,1,42,465,0,24,8,2,3,1,2,1
1,0.0,0.0,1.0,1,1,0,15,0,27,34,1,2,1,2,2
1,0.0,0.0,0.0,1,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,231,0,0,162,1,3,1,1,3
1,0.0,0.0,1.0,1,1,0,15,0,15,27,1,2,1,2,2
1,0.0,0.0,1.0,1,1,0,26,0,28,25,1,2,1,2,2
1,0.0,0.0,1.0,0,1,10,58,0,33,16,1,2,1,2,2
1,0.0,0.0,1.0,0,1,26,41,0,663,619,2,2,1,3,3
1,0.0,0.0,1.0,1,1,16,67,0,24,48,2,2,1,2,2
1,0.0,0.0,1.0,1,1,63,435,0,1,2,2,3,1,1,1
1,0.0,0.0,1.0,1,1,11,130,0,26,42,2,3,1,2,2
1,0.0,0.0,1.0,0,1,18,186,0,176,81,2,3,1,3,2
1,0.0,0.0,1.0,1,1,1,15,0,6,37,1,2,1,1,2
1,0.0,0.0,0.0,1,0,0,12,0,8,4,1,2,1,1,1
1,0.0,0.0,1.0,1,1,3,47,0,43,47,1,2,1,2,2
1,0.0,0.0,1.0,0,1,3,43,0,28,25,1,2,1,2,2
1,0.0,0.0,1.0,1,1,5,342,0,12,12,1,3,1,2,2
1,0.0,0.0,1.0,0,1,0,12,0,9,13,1,2,1,1,2
1,0.0,0.0,1.0,1,1,1,67,0,2,1,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,4,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,1,1,1,7,0,23,20,1,1,1,2,2
1,0.0,0.0,1.0,1,1,6,217,0,2,2,1,3,1,1,1
1,0.0,0.0,1.0,1,1,0,3,0,0,285,1,1,1,1,3
1,0.0,0.0,1.0,0,1,1,144,0,8,36,1,3,1,1,2
1,0.0,0.0,1.0,0,1,4,22,0,1,1,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,64,0,0,50,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,1,1,16,26,0,0,112,2,2,1,1,3
1,0.0,0.0,1.0,0,1,9,188,0,198,8,1,3,1,3,1
1,0.0,0.0,1.0,1,1,11,212,0,63,268,2,3,1,2,3
1,0.0,0.0,0.0,1,1,0,50,0,11,13,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,3,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,723,1,1,1,1,3
1,0.0,0.0,0.0,1,1,9,256,0,279,305,1,3,1,3,3
1,0.0,0.0,1.0,1,1,19,132,0,6,12,2,3,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,2,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,8,0,13,14,1,1,1,2,2
1,0.0,0.0,1.0,1,1,0,4,0,2,5,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,3,201,0,12,16,1,3,1,2,2
1,0.0,0.0,1.0,1,1,1,12,0,21,1,1,2,1,2,1
1,0.0,0.0,1.0,1,1,14,225,0,25,38,2,3,1,2,2
1,0.0,0.0,1.0,0,1,0,8,0,1,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,2,18,0,3,5,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,12,0,22,3,1,2,1,2,1
1,0.0,0.0,1.0,0,1,5,18,0,5,6,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,71,0,42,56,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,5,0,18,16,1,1,1,2,2
1,0.0,0.0,1.0,1,1,0,1,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,9,531,0,65,113,1,3,1,2,3
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,23,378,0,58,17,2,3,1,2,2
1,0.0,0.0,1.0,1,1,0,6,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,2,260,0,114,62,1,3,1,3,2
1,0.0,0.0,1.0,1,1,0,2,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,26,1,1,1,1,2
1,0.0,0.0,1.0,1,1,66,303,0,388,101,2,3,1,3,3
1,0.0,0.0,1.0,1,1,0,28,0,0,9,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,92,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1,0,0,0,303,1,1,1,1,3
1,0.0,0.0,1.0,1,1,2,43,0,51,44,1,2,1,2,2
1,0.0,0.0,1.0,1,1,36,254,0,274,114,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,29,0,0,27,1,2,1,1,2
1,0.0,0.0,1.0,1,1,32,397,0,8,75,2,3,1,1,2
1,0.0,0.0,1.0,0,1,0,1,0,1,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,69,222,0,270,123,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,2,0,11,4,1,1,1,2,1
1,0.0,0.0,1.0,0,1,0,144,0,21,61,1,3,1,2,2
1,0.0,0.0,1.0,0,1,0,175,0,73,100,1,3,1,2,2
1,0.0,0.0,1.0,0,1,0,17,0,0,2,1,2,1,1,1
1,0.0,0.0,1.0,1,1,15,85,0,0,17,2,2,1,1,2
1,0.0,0.0,1.0,0,1,6,642,0,605,495,1,3,1,3,3
1,0.0,0.0,1.0,1,1,58,167,0,281,132,2,3,1,3,3
1,0.0,0.0,1.0,1,1,22,156,0,155,65,2,3,1,3,2
1,0.0,0.0,1.0,0,1,0,241,0,261,169,1,3,1,3,3
1,0.0,0.0,1.0,1,1,1,19,0,42,9,1,2,1,2,1
1,0.0,0.0,1.0,1,0,1,172,0,13,47,1,3,1,2,2
1,0.0,0.0,1.0,1,1,2,16,0,7,11,1,2,1,1,2
1,0.0,0.0,1.0,0,1,1,19,0,0,1,1,2,1,1,1
1,0.0,0.0,1.0,1,1,2,12,0,1,5,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,3,0,1,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,73,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,73,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,48,1,1,1,1,2
1,0.0,0.0,1.0,0,1,4,627,0,155,122,1,3,1,3,3
1,0.0,0.0,1.0,1,1,75,248,0,339,139,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,38,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,23,0,16,41,1,2,1,2,2
1,0.0,0.0,1.0,1,1,0,2,0,1,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,48,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,2,30,0,21,3,1,2,1,2,1
1,0.0,0.0,1.0,0,1,2,0,0,0,149,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,80,0,0,72,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,1,1,4,23,0,9,14,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,1,0,16,19,1,1,1,2,2
1,0.0,0.0,1.0,0,1,0,42,0,0,28,1,2,1,1,2
1,0.0,0.0,1.0,1,1,0,7,0,3,7,1,1,1,1,1
1,0.0,0.0,1.0,1,1,1,40,0,2,6,1,2,1,1,1
1,0.0,0.0,1.0,0,1,2,37,0,26,438,1,2,1,2,3
1,0.0,0.0,1.0,1,1,0,1,0,21,21,1,1,1,2,2
1,0.0,0.0,1.0,1,1,44,155,0,43,50,2,3,1,2,2
1,0.0,0.0,1.0,1,1,1,40,0,64,50,1,2,1,2,2
1,0.0,0.0,1.0,1,1,0,12,0,9,9,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,4,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,4,0,3,9,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,14,0,0,1,1,2,1,1,1
1,0.0,0.0,1.0,1,1,43,163,0,48,78,2,3,1,2,2
1,0.0,0.0,1.0,1,1,4,11,0,0,3,1,2,1,1,1
1,0.0,0.0,1.0,1,1,4,197,0,3,26,1,3,1,1,2
1,0.0,0.0,1.0,1,1,59,58,0,114,212,2,2,1,3,3
1,0.0,0.0,1.0,0,1,1,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,4,43,0,25,750,1,2,1,2,3
1,0.0,0.0,1.0,0,1,0,31,0,0,27,1,2,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,80,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,62,0,8,84,1,2,1,1,2
1,0.0,0.0,1.0,1,1,2,33,0,5,10,1,2,1,1,1
1,0.0,0.0,1.0,1,1,4,14,0,9,438,1,2,1,1,3
1,0.0,0.0,1.0,1,1,1,0,0,0,373,1,1,1,1,3
1,0.0,0.0,1.0,1,1,30,575,0,43,54,2,3,1,2,2
1,0.0,0.0,1.0,1,0,48,285,0,257,25,2,3,1,3,2
1,0.0,0.0,1.0,1,1,0,2,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,269,1,1,1,1,3
1,0.0,0.0,1.0,0,1,1,15,0,25,5,1,2,1,2,1
1,0.0,0.0,1.0,1,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,24,0,0,2,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,26,0,6,5,1,2,1,1,1
1,0.0,0.0,0.0,1,1,17,135,0,29,14,2,3,1,2,2
